distance,perc,amenity
0.7549,48.31285701,school
0.7549,48.31527262,school
0.7549,48.32284153,school
0.7553,48.32622339,school
0.7553,48.33153773,school
0.7554,48.35182886,school
0.7555,48.35955881,school
0.7556,48.36809397,school
0.7557,48.37147583,school
0.7557,48.39031759,school
0.7558,48.39853066,school
0.756,48.40674374,school
0.756,48.41431265,school
0.7561,48.42107636,school
0.7561,48.42542446,school
0.7563,48.43395962,school
0.7563,48.43927396,school
0.7564,48.45006369,school
0.7566,48.45183514,school
0.7566,48.45988717,school
0.7567,48.47003274,school
0.7574,48.47228731,school
0.7576,48.48146663,school
0.7577,48.48356016,school
0.7582,48.48710305,school
0.7583,48.49612133,school
0.7583,48.50433441,school
0.7585,48.51286957,school
0.7586,48.52204889,school
0.7586,48.52704115,school
0.7587,48.53138925,school
0.7588,48.54958685,school
0.7588,48.57164943,school
0.7593,48.58791454,school
0.7594,48.59886531,school
0.7595,48.62608119,school
0.7595,48.64331254,school
0.7597,48.65522956,school
0.7597,48.65957765,school
0.7598,48.66312055,school
0.7598,48.6692401,school
0.7598,48.68196231,school
0.7599,48.6838948,school
0.7599,48.6890481,school
0.7599,48.70048199,school
0.7602,48.7115938,school
0.7602,48.72125625,school
0.7606,48.79533497,school
0.7606,48.8104728,school
0.7607,48.8294756,school
0.7607,48.83350162,school
0.7608,48.84477447,school
0.7608,48.85685252,school
0.761,48.86103958,school
0.7614,48.86909162,school
0.7616,48.87537221,school
0.7617,48.88503465,school
0.7618,48.89292564,school
0.7619,48.91434406,school
0.7619,48.92432858,school
0.7619,48.92980397,school
0.7623,48.93479623,school
0.7626,48.93495727,school
0.7628,48.93850016,school
0.7629,48.94236514,school
0.7629,48.95540944,school
0.7629,48.98858382,school
0.7631,49.00323853,school
0.7631,49.01805427,school
0.7632,49.02063093,school
0.7632,49.0236907,school
0.7633,49.03029337,school
0.7637,49.0375402,school
0.7637,49.05171178,school
0.7637,49.05203386,school
0.7639,49.06298463,school
0.7641,49.0695873,school
0.7643,49.07135875,school
0.7647,49.09470965,school
0.7649,49.0972863,school
0.7652,49.10823707,school
0.7652,49.10839811,school
0.7652,49.12450218,school
0.7655,49.12579051,school
0.7656,49.15413367,school
0.7656,49.15993114,school
0.7656,49.16605069,school
0.7657,49.17684041,school
0.766,49.18199372,school
0.766,49.18843534,school
0.7661,49.19600426,school
0.7666,49.20003028,school
0.7668,49.20309005,school
0.7668,49.20598878,school
0.767,49.21017584,school
0.767,49.21887204,school
0.7672,49.22193181,school
0.7673,49.27555837,school
0.7675,49.28618706,school
0.7677,49.28747538,school
0.7678,49.29907031,school
0.7678,49.3053509,school
0.7679,49.30583402,school
0.768,49.31179253,school
0.7681,49.33321094,school
0.7682,49.33385511,school
0.7682,49.34158506,school
0.7683,49.34383963,school
0.7684,49.34802669,school
0.7685,49.35543456,school
0.7686,49.37137759,school
0.7688,49.37443736,school
0.7691,49.38039587,school
0.7692,49.39166872,school
0.7693,49.3971441,school
0.7694,49.41469754,school
0.7695,49.47122283,school
0.7696,49.48491129,school
0.7696,49.50761803,school
0.7696,49.50874532,school
0.7698,49.52436626,school
0.7698,49.53869889,school
0.7698,49.53950409,school
0.77,49.54497948,school
0.7702,49.55850689,school
0.7703,49.58217988,school
0.7709,49.58443445,school
0.771,49.58942671,school
0.7711,49.59667354,school
0.7711,49.60746327,school
0.7712,49.62131277,school
0.7716,49.62549983,school
0.7716,49.63000897,school
0.7716,49.63516227,school
0.7717,49.72083593,school
0.7718,49.72631131,school
0.772,49.73532959,school
0.7721,49.75449344,school
0.7722,49.76480004,school
0.7724,49.76947022,school
0.7724,49.77397936,school
0.7726,49.78315868,school
0.7726,49.79104968,school
0.7728,49.80361085,school
0.7729,49.81504475,school
0.773,49.82229158,school
0.7731,49.82470719,school
0.7733,49.82551239,school
0.7734,49.83243714,school
0.7734,49.84065022,school
0.7736,49.90168465,school
0.7737,49.92036537,school
0.7737,49.92423035,school
0.7738,49.92793428,school
0.7745,49.93405383,school
0.7746,49.95740473,school
0.7748,49.96352428,school
0.775,49.9691607,school
0.7751,49.9735088,school
0.7755,49.98317125,school
0.7755,49.98606998,school
0.7757,49.99814803,school
0.7758,50.01296378,school
0.7759,50.02504183,school
0.7759,50.03550948,school
0.7759,50.04613816,school
0.776,50.06401368,school
0.7764,50.06433576,school
0.7765,50.07287092,school
0.7766,50.09412829,school
0.7769,50.09992576,school
0.777,50.13889761,school
0.777,50.15306919,school
0.7771,50.17110575,school
0.7771,50.18495525,school
0.7772,50.21732444,school
0.7772,50.22135046,school
0.7774,50.22924145,school
0.7776,50.23487787,school
0.7776,50.2361662,school
0.7779,50.24003118,school
0.778,50.24502344,school
0.7783,50.25033778,school
0.7784,50.26032231,school
0.7785,50.26064439,school
0.7785,50.2733666,school
0.7787,50.2899538,school
0.7788,50.30187081,school
0.7788,50.30557475,school
0.7788,50.30992285,school
0.7789,50.31427094,school
0.7791,50.32071257,school
0.7791,50.32361131,school
0.7793,50.33118022,school
0.7795,50.34116474,school
0.7795,50.35259863,school
0.7796,50.36854166,school
0.7799,50.38045868,school
0.7799,50.4034875,school
0.78,50.40686935,school
0.78,50.41926949,school
0.7801,50.4311865,school
0.7804,50.44052686,school
0.7804,50.44648537,school
0.7806,50.45485948,school
0.7808,50.45791926,school
0.7808,50.45952966,school
0.7809,50.46146215,school
0.781,50.46291152,school
0.7812,50.47128564,school
0.7812,50.47289604,school
0.7814,50.4849741,school
0.7815,50.49399238,school
0.7816,50.49866256,school
0.7817,50.50848604,school
0.7818,50.50993541,school
0.7821,50.51621599,school
0.7823,50.51991993,school
0.7823,50.53843961,school
0.7823,50.54182147,school
0.7825,50.54697477,school
0.7828,50.54890726,school
0.7831,50.55100079,school
0.7832,50.55438264,school
0.7832,50.55873074,school
0.7834,50.56694382,school
0.7836,50.58771807,school
0.7838,50.59335449,school
0.784,50.60994169,school
0.7842,50.61267938,school
0.7843,50.62395223,school
0.7843,50.64810834,school
0.7845,50.65567725,school
0.7846,50.65970327,school
0.7847,50.67967231,school
0.7849,50.68402041,school
0.7851,50.69271661,school
0.7852,50.70817652,school
0.7852,50.71558439,school
0.7854,50.72572996,school
0.7855,50.73990154,school
0.7855,50.74956398,school
0.7856,50.75584457,school
0.7857,50.76373556,school
0.7857,50.7769409,school
0.786,50.78918,school
0.7861,50.79256185,school
0.7862,50.79835932,school
0.7862,50.82283751,school
0.7863,50.83105058,school
0.7867,50.83765325,school
0.7867,50.84683257,school
0.7868,50.84957026,school
0.7872,50.86374185,school
0.7873,50.93669329,school
0.7873,50.94104139,school
0.7874,50.9624598,school
0.7874,50.96519749,school
0.7875,50.9850055,school
0.7878,50.98967568,school
0.788,51.00787328,school
0.7884,51.02252798,school
0.7885,51.08935988,school
0.7888,51.09000404,school
0.7889,51.09274173,school
0.789,51.10852372,school
0.789,51.11931345,school
0.789,51.14411372,school
0.7892,51.1487839,school
0.7898,51.17245689,school
0.7899,51.18115308,school
0.7899,51.18678951,school
0.7901,51.19017136,school
0.7902,51.20192734,school
0.7903,51.20853,school
0.7903,51.21529371,school
0.7904,51.23171987,school
0.7905,51.24444208,school
0.7905,51.26360593,school
0.7905,51.28003208,school
0.7906,51.28743995,school
0.7908,51.30950253,school
0.791,51.31546104,school
0.791,51.31916497,school
0.7911,51.3256066,school
0.7911,51.34042235,school
0.7912,51.34493149,school
0.7912,51.36039139,school
0.7915,51.36683302,school
0.7916,51.37681755,school
0.7916,51.38583583,school
0.7916,51.39163329,school
0.792,51.39243849,school
0.792,51.39710868,school
0.7923,51.39855804,school
0.7924,51.4304441,school
0.7925,51.43881822,school
0.7927,51.4399455,school
0.7927,51.45508333,school
0.7928,51.47521342,school
0.7928,51.48358754,school
0.7928,51.49002916,school
0.7929,51.54526613,school
0.7929,51.55364024,school
0.793,51.55589481,school
0.7935,51.57232097,school
0.7936,51.58327174,school
0.7936,51.59019649,school
0.7939,51.59454458,school
0.7942,51.59534979,school
0.7943,51.60034205,school
0.7943,51.61966694,school
0.7944,51.62063318,school
0.7946,51.62272671,school
0.7947,51.62691377,school
0.7948,51.63319436,school
0.7951,51.66395313,school
0.7953,51.66830123,school
0.7954,51.67764159,school
0.7957,51.68649883,school
0.7961,51.69149109,school
0.7961,51.69567815,school
0.7963,51.69696648,school
0.7963,51.70147562,school
0.7963,51.71097702,school
0.7964,51.74479557,school
0.7966,51.74672806,school
0.7967,51.7571957,school
0.7968,51.75800091,school
0.7968,51.82418864,school
0.7969,51.83884334,school
0.7972,51.84689538,school
0.7972,51.85108244,school
0.7974,51.8517266,school
0.7974,51.87652687,school
0.7975,51.89295302,school
0.7975,51.89730112,school
0.7975,51.9019713,school
0.7975,51.91678704,school
0.7976,51.92612741,school
0.7981,51.93627297,school
0.7984,51.94384188,school
0.7985,51.94915623,school
0.7988,51.96719279,school
0.7989,51.96799799,school
0.7991,51.96928632,school
0.7992,51.98474622,school
0.7994,51.99956197,school
0.7994,52.0068088,school
0.7994,52.02210767,school
0.7994,52.02999866,school
0.7995,52.04223776,school
0.7995,52.05093396,school
0.7995,52.07927712,school
0.7996,52.10987486,school
0.7997,52.15931435,school
0.7998,52.17219761,school
0.8001,52.18121589,school
0.8001,52.18234317,school
0.8003,52.19603163,school
0.8004,52.25738815,school
0.8008,52.26189729,school
0.8008,52.2694662,school
0.8008,52.27751823,school
0.8009,52.29056253,school
0.801,52.29313918,school
0.8013,52.29410543,school
0.8014,52.32470316,school
0.8016,52.35481777,school
0.8017,52.36174252,school
0.8017,52.36721791,school
0.8018,52.38718696,school
0.8022,52.39459483,school
0.8023,52.39620524,school
0.8023,52.39910397,school
0.8023,52.41214827,school
0.8024,52.41472492,school
0.8024,52.43131211,school
0.8025,52.47624247,school
0.8026,52.48880364,school
0.8027,52.5016869,school
0.8027,52.50989998,school
0.8028,52.51151038,school
0.8029,52.52246115,school
0.8031,52.54742246,school
0.8033,52.55321993,school
0.8039,52.55917843,school
0.8041,52.57270585,school
0.8045,52.58897097,school
0.8045,52.59815029,school
0.8045,52.60072694,school
0.8045,52.60298151,school
0.8046,52.61199979,school
0.8046,52.62681553,school
0.8048,52.63422341,school
0.8049,52.65048852,school
0.805,52.65435349,school
0.8051,52.74405317,school
0.8052,52.75081688,school
0.8053,52.75274937,school
0.8053,52.75951308,school
0.8054,52.76820928,school
0.8057,52.78141461,school
0.8062,52.78189774,school
0.8063,52.78415231,school
0.8065,52.79333163,school
0.8066,52.82731122,school
0.8067,52.84067759,school
0.8067,52.86773243,school
0.8069,52.87014804,school
0.807,52.87159741,school
0.8071,52.87658967,school
0.8071,52.89349895,school
0.8071,52.89784705,school
0.8073,52.90380555,school
0.8074,52.90573804,school
0.8075,52.91137447,school
0.8076,52.91298487,school
0.8078,52.92538501,school
0.8081,52.93488641,school
0.8085,52.94535406,school
0.8086,52.96242437,school
0.8086,52.96274645,school
0.8087,52.9696712,school
0.8087,52.97498555,school
0.8088,52.9775622,school
0.8089,52.98545319,school
0.809,53.08046721,school
0.8093,53.10864934,school
0.8094,53.11766762,school
0.8099,53.14311205,school
0.81,53.14423933,school
0.81,53.15422386,school
0.8101,53.16066548,school
0.8103,53.16678503,school
0.8104,53.18031245,school
0.8105,53.20076462,school
0.8107,53.21074915,school
0.8108,53.21396996,school
0.8109,53.21429204,school
0.8111,53.21525829,school
0.8112,53.23329484,school
0.8114,53.24456769,school
0.8116,53.26212113,school
0.812,53.26807964,school
0.812,53.27758104,school
0.8122,53.29094742,school
0.8122,53.35004936,school
0.8125,53.36019492,school
0.8125,53.37243402,school
0.8127,53.37742628,school
0.8127,53.3822575,school
0.8129,53.39948886,school
0.8129,53.41108379,school
0.8129,53.41929686,school
0.813,53.42042415,school
0.8131,53.46921948,school
0.8132,53.47002469,school
0.8133,53.47582215,school
0.8133,53.48484043,school
0.8133,53.49724057,school
0.8133,53.49981722,school
0.8133,53.5052926,school
0.8134,53.54490862,school
0.8137,53.55618147,school
0.8137,53.56842056,school
0.8138,53.57856613,school
0.8138,53.59579748,school
0.8139,53.68356467,school
0.8143,53.69741417,school
0.8144,53.72253652,school
0.8147,53.73364833,school
0.8148,53.73864059,school
0.8148,53.75716027,school
0.8149,53.76617855,school
0.815,53.77374747,school
0.8151,53.78244366,school
0.8152,53.78711384,school
0.8153,53.79532692,school
0.8155,53.80096335,school
0.8155,53.8189999,school
0.8157,53.87955121,school
0.8157,53.88615388,school
0.816,53.88631492,school
0.8162,53.90145275,school
0.8167,53.91900619,school
0.8167,53.9396194,school
0.8169,53.94058564,school
0.8169,53.97037817,school
0.817,53.98358351,school
0.8173,53.98728745,school
0.8173,53.99662781,school
0.8174,54.00339152,school
0.8175,54.03688798,school
0.8176,54.04799979,school
0.8177,54.04832188,school
0.8177,54.05009332,school
0.8177,54.0634597,school
0.8177,54.07489359,school
0.8179,54.07924169,school
0.8181,54.08793789,school
0.8182,54.09695617,school
0.8184,54.09921074,school
0.8185,54.104203,school
0.8186,54.12368893,school
0.8189,54.12852015,school
0.8191,54.13963196,school
0.8192,54.15782956,school
0.8193,54.16427119,school
0.8194,54.18858833,school
0.8196,54.20372616,school
0.8198,54.20920154,school
0.8199,54.21902503,school
0.8201,54.24012136,school
0.8207,54.24672403,school
0.8208,54.25509815,school
0.821,54.26701516,school
0.8211,54.28134778,school
0.8211,54.28328027,school
0.8212,54.29181543,school
0.8214,54.29825706,school
0.8216,54.30453764,school
0.8216,54.32386253,school
0.8221,54.33690683,school
0.8222,54.34898488,school
0.8222,54.37008121,school
0.8225,54.38602424,school
0.8225,54.39729709,school
0.8226,54.39858542,school
0.8228,54.40035687,school
0.8229,54.40808682,school
0.823,54.41742718,school
0.8231,54.41774926,school
0.8233,54.42998836,school
0.8234,54.43739623,school
0.8235,54.43836247,school
0.8239,54.44158329,school
0.8241,54.44287161,school
0.8241,54.46412899,school
0.8241,54.46622252,school
0.8249,54.46638356,school
0.8254,54.47395247,school
0.8256,54.47717328,school
0.8258,54.48023306,school
0.8259,54.48699677,school
0.826,54.49537088,school
0.8262,54.51888283,school
0.8264,54.52242572,school
0.8264,54.53031672,school
0.8264,54.53659731,school
0.8268,54.54400518,school
0.827,54.54690391,school
0.827,54.55141305,school
0.8271,54.56091445,school
0.8271,54.57927309,school
0.8272,54.58023934,school
0.8272,54.62581386,school
0.8274,54.6267801,school
0.8274,54.62726323,school
0.8274,54.63531526,school
0.8274,54.64529979,school
0.8275,54.65560639,school
0.8275,54.65834408,school
0.8277,54.66510779,school
0.8277,54.67525336,school
0.828,54.69651073,school
0.8282,54.70891087,school
0.8284,54.71470833,school
0.8284,54.72163308,school
0.8285,54.72759159,school
0.8289,54.73628779,school
0.829,54.75190874,school
0.8291,54.7620543,school
0.8292,54.76865697,school
0.8294,54.81068859,school
0.8294,54.82953036,school
0.8296,54.84499027,school
0.8296,54.84611755,school
0.8296,54.86012809,school
0.8297,54.87945298,school
0.8298,54.88686085,school
0.8298,54.92470542,school
0.8304,54.93420682,school
0.8305,54.938877,school
0.8305,54.94209781,school
0.8305,54.95143817,school
0.8306,54.9527265,school
0.8308,54.97044098,school
0.8309,55.0516055,school
0.831,55.07076934,school
0.831,55.07753305,school
0.8313,55.0836526,school
0.8314,55.08993318,school
0.8314,55.10072291,school
0.8317,55.10893599,school
0.8319,55.12036988,school
