geoid10,hospital,library,school,supermarket
245100702001011,1631.7,1106.9,877.1,800.5
245100702001012,1654.4,956.0,914.8,823.1
245100702001013,1297.6,1103.8,599.8,652.6
245100702002000,1481.4,897.3,727.5,650.2
245100702002001,1424.6,1021.1,670.7,593.4
245100702002002,1360.7,980.7,606.2,529.5
245100702002003,1304.3,981.0,606.4,473.1
245100702002004,1185.7,864.4,489.9,354.4
245100702002005,1241.3,861.3,486.8,410.1
245100702002006,1423.5,788.9,669.6,592.3
245100702002007,1431.8,733.2,676.8,600.5
245100702003000,1245.4,613.2,490.9,414.2
245100702003001,1188.9,668.0,434.3,357.7
245100702003002,1121.8,688.0,367.2,290.6
245100702003003,1067.5,742.2,367.9,236.3
245100702003004,1059.6,625.3,250.8,228.4
245100702003005,1115.2,570.2,248.9,283.9
245100702003006,1180.0,551.2,316.4,348.7
245100702003007,1235.2,602.9,480.6,403.9
245100702004000,1069.7,811.6,437.3,102.7
245100702004002,879.6,971.1,308.0,234.0
245100702004003,1158.0,1143.2,509.4,445.0
245100702004004,815.2,893.8,243.6,350.1
245100702004005,869.3,817.2,297.6,229.2
245100702004006,938.0,747.3,366.4,158.9
245100702004007,992.5,693.0,318.9,161.2
245100702005000,1354.8,1164.0,657.0,712.7
245100702005001,1183.8,1168.1,546.2,469.9
245100702005002,1115.4,1172.6,477.7,474.4
245100702005003,1061.0,1342.5,423.3,644.4
245100702005004,1059.8,1108.9,422.1,410.8
245100702005005,1068.4,1053.6,496.8,355.4
245100702005006,1033.5,1018.7,461.9,320.5
245100702005007,1209.9,1194.1,572.2,495.9
245100703001000,970.3,1197.8,332.7,499.7
245100703001001,939.6,1416.6,301.9,718.1
245100703001002,826.1,1302.4,187.7,603.8
245100703001003,689.2,1429.0,281.2,731.6
245100703001004,687.6,1427.4,213.5,730.0
245100703001005,702.4,1463.6,176.4,766.2
245100703001007,706.1,1445.9,316.4,748.5
245100703001008,534.5,1274.3,227.5,576.9
245100703001010,722.7,1199.0,84.2,500.4
245100703001011,1157.8,1143.0,509.2,444.8
245100703001012,998.1,1169.3,360.4,471.2
245100703001013,496.4,1225.4,290.5,639.8
245100703001014,497.6,1187.8,291.7,641.0
245100703001015,625.9,1193.8,182.0,531.3
245100703001016,723.3,1062.0,237.9,587.9
245100703001017,719.8,1081.6,148.2,497.5
245100703001019,727.1,958.0,155.5,424.2
245100703001020,776.6,909.1,205.0,372.9
245100703001021,726.2,958.8,154.6,323.0
245100703002000,1260.7,1494.3,562.9,796.1
245100703002001,1057.6,1464.5,359.8,766.3
245100703002006,672.0,1615.8,26.2,918.4
245100703002007,839.4,1680.3,141.6,982.9
245100703002008,808.9,1548.5,282.9,851.1
245100703002009,869.9,1534.4,343.9,835.5
245100703002010,1020.7,1497.0,322.0,798.4
245100703002011,1055.9,1462.9,358.2,764.7
245100703002012,1060.9,1294.6,412.2,596.5
245100704001000,807.3,1750.8,109.1,1053.4
245100704001001,804.1,1699.4,406.3,1350.6
245100704001004,490.3,1480.9,271.8,1214.8
245100704001005,559.6,1550.2,202.7,1030.6
245100704001006,598.4,1575.7,438.4,991.4
245100704002002,778.9,1449.9,497.3,1550.5
245100704002003,873.5,1355.3,603.6,1645.1
245100704002004,1022.2,1453.5,701.8,1793.8
245100704003000,920.2,1303.3,747.0,1690.0
245100704003002,1035.0,1003.7,861.8,1804.7
245100704003003,849.8,1075.7,676.5,1619.5
245100704003004,813.7,1073.3,755.5,1582.5
245100704003005,1109.7,948.5,936.5,1879.4
245100704003006,942.5,775.2,918.1,1711.4
245100801011001,3965.9,1934.2,638.9,2080.8
245100801011004,3857.3,2031.7,1041.8,2178.3
245100801011005,3577.9,2364.2,980.3,2510.9
245100801011006,3297.8,2363.6,700.3,2510.2
245100801011007,3472.0,2155.2,874.4,2301.8
245100801011008,3438.6,2117.1,841.1,2263.8
245100801011009,3360.6,2186.2,763.1,2332.9
245100801011010,3371.4,2437.2,773.8,2583.8
245100801011011,3410.4,1962.7,812.9,2109.3
245100801011017,3771.4,1937.0,1117.8,2083.6
245100801011018,3738.6,1987.1,1084.9,2133.7
245100801011020,3694.4,1861.3,1096.9,2008.0
245100801011021,3782.6,1925.8,1129.0,2072.5
245100801011023,3290.5,1839.9,944.5,1986.6
245100801011024,3463.2,1485.3,1054.1,1632.0
245100801011025,3310.1,1573.9,1142.7,1720.6
245100801011027,3084.1,2045.8,861.2,2192.4
245100801011034,3639.0,1811.7,1041.4,1958.3
245100801011035,3491.8,1638.7,1145.7,1785.4
245100801011036,3580.2,1602.4,1171.2,1749.0
245100801011037,3620.2,1788.5,2036.5,2101.8
245100801012001,4070.6,1827.6,536.9,1974.2
245100801012002,4082.7,2136.1,840.8,2282.7
245100801012003,3846.0,1747.8,535.1,1894.4
245100801012004,3951.8,1720.0,429.3,1866.6
245100801012005,3881.3,1717.0,509.3,1863.6
245100801012006,3579.4,1481.2,801.7,1627.8
245100801012007,3563.5,1521.1,1123.0,1667.8
245100801012009,3793.2,1637.1,593.6,1783.7
245100801012010,3815.8,1614.7,571.2,1761.3
245100801012011,3984.6,1679.1,469.5,1825.7
245100801012012,3886.3,1580.8,493.0,1727.4
245100801012013,3983.1,1677.6,314.2,1824.2
245100801012014,4272.3,1596.1,296.2,1742.7
245100801012015,4125.2,1637.7,337.8,1784.3
245100801012016,4079.1,1518.0,218.1,1664.6
245100801012017,4079.5,1717.8,418.0,1864.5
245100801012018,3926.7,1621.2,373.6,1767.8
245100801012019,4012.0,1401.7,290.9,1548.3
245100801012021,4047.0,1555.7,255.9,1702.3
245100801013000,4339.2,1453.6,363.1,1600.2
245100801013001,4318.1,1413.0,551.9,1559.6
245100801013002,4322.3,1417.1,556.0,1563.8
245100801013003,4248.5,1374.7,272.4,1521.4
245100801013004,4138.1,1461.9,466.0,1608.5
245100801013005,4085.6,1409.3,413.5,1556.0
245100801013006,4061.7,1385.5,582.3,1532.1
245100801013007,4156.1,1479.9,574.4,1626.5
245100801013008,4174.4,1498.2,556.1,1644.8
245100801013009,3998.5,1110.2,755.7,1256.8
245100801013010,3995.4,1113.2,758.8,1259.9
245100801013011,3978.3,1073.1,790.5,1219.8
245100801013012,3912.9,1039.4,895.8,1186.1
245100801014000,3734.1,1428.6,862.5,1575.2
245100801014001,3754.3,1448.8,705.8,1595.5
245100801014002,3756.8,1451.3,703.3,1597.9
245100801014003,4006.2,1330.0,432.8,1476.6
245100801014004,3899.5,1295.2,397.4,1441.8
245100801014005,3762.2,1158.4,871.6,1305.0
245100801014007,3997.9,1321.6,672.5,1468.2
245100801014008,3836.7,1232.9,746.7,1379.5
245100801014009,3633.9,1328.4,752.7,1475.1
245100801014010,3968.9,1155.4,1094.2,1302.1
245100801014011,3940.8,1176.7,1115.5,1323.3
245100801014012,3845.0,1078.4,1017.1,1225.0
245100801014013,3939.3,1052.1,990.8,1198.7
245100801014014,3771.2,1051.9,990.6,1198.5
245100801014015,3706.0,1026.0,955.5,1172.6
245100801021000,3955.8,842.7,781.5,989.4
245100801021001,3594.5,1056.8,957.9,1076.9
245100801021002,3713.2,1072.2,1001.8,1218.9
245100801021003,4257.1,737.4,676.2,884.1
245100801021012,3755.6,948.8,880.4,968.9
245100801021013,3736.1,999.4,954.2,1019.5
245100801021014,3807.9,849.2,803.9,869.3
245100801021015,3824.3,951.3,906.0,971.4
245100801021016,3463.2,795.9,1443.9,1031.3
245100801022002,3445.3,1762.4,1830.8,1874.8
245100801022003,3328.4,1645.5,1713.8,1757.9
245100801022004,3212.9,1529.9,1598.3,1642.3
245100801022005,3177.8,1494.9,1563.2,1607.3
245100801022006,3290.5,1607.6,1753.4,1901.6
245100801022007,3004.3,1321.4,1467.2,1772.4
245100801022008,3389.6,1706.7,1852.5,1937.5
245100801022009,3271.4,1588.5,1734.4,1882.6
245100801022010,3390.3,1707.4,1853.2,2001.0
245100801022011,3047.0,1364.1,1509.9,1778.9
245100801022012,3158.3,1475.4,1621.2,1767.2
245100801022014,3155.3,1472.4,1618.2,1703.2
245100801022015,3044.6,1361.7,1507.5,1812.6
245100801022016,2972.7,1289.8,1435.6,1623.7
245100801022017,3271.3,1588.4,1734.2,1820.4
245100802001001,2902.2,1126.0,1256.9,1361.4
245100802001013,2462.3,1549.8,142.5,1752.0
245100802001016,2542.6,1110.6,1005.5,1642.0
245100802001018,2360.1,1771.4,609.1,1647.1
245100802001028,3150.0,1074.8,848.3,1310.2
245100802001029,3117.7,1042.5,816.0,1277.9
245100802001030,2873.1,1231.4,544.0,1466.8
245100802002000,2407.1,1326.6,854.0,1817.4
245100802002001,2328.1,1438.8,775.9,1794.4
245100802002002,2316.3,905.8,767.9,1868.3
245100802002003,2282.1,1437.9,730.0,1816.5
245100802002004,2198.3,1353.5,645.6,1665.8
245100802002005,2248.2,1365.3,671.4,1603.7
245100802002006,2178.1,1333.2,625.3,1645.6
245100802002007,2172.3,1327.4,619.5,1639.8
245100802002008,2128.2,1403.8,552.6,1484.9
245100802002009,2062.7,1390.3,510.5,1530.6
245100802002010,2005.3,1283.9,452.1,1606.5
245100802002011,2135.3,1290.5,681.6,1768.2
245100802002012,2078.6,1233.8,525.5,1778.8
245100802002013,2036.5,1075.5,483.4,1814.2
245100802002014,1951.3,1232.6,398.1,1662.6
245100802002015,1919.2,1192.8,366.0,1696.9
245100802002016,2140.4,1296.2,588.2,1674.8
245100802003000,2690.7,1007.8,1153.6,1539.2
245100802003005,2385.1,785.2,832.0,1929.1
245100802003006,2405.6,707.3,852.5,1984.4
245100802003007,2268.7,653.4,815.1,2045.1
245100802003008,2245.5,605.0,791.2,2071.0
245100802003009,2214.2,549.0,759.9,2102.6
245100802003010,2129.5,631.8,675.2,2158.4
245100802003011,2027.4,748.5,673.2,2206.5
245100802003012,2014.2,839.1,660.0,2172.2
245100802003013,2065.5,869.9,711.3,2172.8
245100802003015,1765.8,1166.5,204.1,1732.0
245100802003016,1991.0,929.2,636.8,2237.2
245100802003017,1758.9,930.7,404.6,2005.0
245100803011000,2072.6,1599.4,368.0,1359.6
245100803011001,2087.0,1524.5,441.7,1374.0
245100803011002,1958.4,1478.4,406.2,1492.8
245100803011003,1952.6,1595.4,401.1,1363.5
245100803011004,2043.5,1687.4,338.9,1330.5
245100803011005,1922.9,1728.1,445.7,1209.9
245100803011006,1843.1,1651.2,456.9,1251.0
245100803011007,1839.5,1824.6,489.6,1126.5
245100803011008,1772.4,1767.5,573.3,1135.4
245100803011009,1720.0,1713.8,519.6,1189.0
245100803012000,2201.1,1729.6,314.7,1490.7
245100803012001,2196.6,1656.0,310.3,1486.2
245100803012002,2106.2,1752.7,294.5,1395.8
245100803012003,2132.3,1800.4,192.6,1422.0
245100803012004,2080.4,1748.7,246.3,1370.0
245100803012005,2115.1,1795.7,344.6,1404.7
245100803012006,1970.0,1710.9,435.5,1259.6
245100803012007,2077.6,1683.5,310.0,1367.6
245100803012008,1962.9,1631.7,365.7,1252.7
245100803012009,1897.0,1618.6,483.7,1186.7
245100803012010,1776.8,1629.9,665.4,1063.8
245100803012011,1843.6,1511.6,483.8,1133.4
245100803013000,1776.8,1514.6,550.1,1066.5
245100803013001,1728.3,1469.2,667.7,1018.0
245100803013002,1574.4,1559.6,752.0,861.4
245100803013003,1691.8,1676.9,634.6,978.8
245100803013004,1649.7,1764.1,643.5,1065.9
245100803013005,1440.4,1425.6,743.0,727.4
245100803013006,1590.2,1461.5,736.5,877.3
245100803013007,1691.7,1360.1,635.6,981.3
245100803013008,1739.0,1288.1,708.6,907.7
245100803013009,1674.0,1448.4,831.0,997.2
245100803013010,1696.9,1330.2,750.7,865.6
245100803013011,1611.6,1596.8,791.1,898.6
245100803013012,1711.6,1696.7,707.7,998.6
245100803013013,1539.8,1772.9,633.8,1074.7
245100803013014,1487.6,1646.9,759.8,948.7
245100803013015,1479.7,1593.2,780.8,895.0
245100803021000,2905.3,1164.1,520.5,1399.5
245100803021001,2839.1,1208.3,511.5,1443.7
245100803021002,2829.0,1183.1,501.8,1418.5
245100803021003,2748.1,1264.0,420.8,1499.4
245100803021004,2750.6,1325.1,424.2,1560.5
245100803021005,2712.3,1300.1,384.7,1535.5
245100803021006,2670.8,1406.4,344.4,1641.8
245100803021007,2670.3,1405.9,343.9,1641.3
245100803021008,2536.7,1473.0,324.2,1705.5
245100803021009,2579.3,1429.4,367.4,1664.8
245100803021010,2620.0,1388.3,408.0,1623.7
245100803021011,2696.0,1312.3,486.0,1547.7
245100803021012,2733.4,1275.8,521.4,1511.2
245100803021013,2734.5,1274.7,520.3,1510.1
245100803022000,2619.7,1388.5,640.0,1452.5
245100803022001,2618.9,1389.3,640.7,1451.7
245100803022002,2580.3,1425.1,602.7,1492.0
245100803022004,2389.9,1611.6,649.3,1441.0
245100803022005,2456.2,1548.1,714.0,1374.0
245100803022006,2329.6,1631.2,758.8,1498.4
245100803022011,2301.1,1602.7,679.6,1469.9
245100803022012,2333.4,1635.0,589.9,1498.1
245100803022013,1824.6,1126.2,883.0,993.4
245100803023000,2267.7,1569.2,529.4,1436.4
245100803023001,2267.7,1569.2,529.4,1436.4
245100803023002,2353.8,1655.3,500.6,1522.5
245100803023003,2213.4,1515.0,471.0,1382.2
245100803023004,2129.1,1430.7,587.2,1297.9
245100803023005,2049.3,1475.0,395.8,1342.2
245100803023006,2079.8,1623.7,426.3,1490.9
245100803023007,2089.1,1390.7,479.9,1257.9
245100803023008,2022.3,1323.9,546.5,1191.1
245100803023009,1814.4,1237.4,632.8,1104.5
245100803023010,1863.9,1165.4,705.6,1032.6
245100803023011,1822.8,1124.4,747.8,991.6
245100803024000,2619.0,1393.8,290.6,1629.3
245100803024001,2585.0,1427.1,257.7,1662.5
245100803024002,2448.5,1624.5,122.1,1716.5
245100803024003,2354.4,1657.5,101.6,1644.2
245100803024004,2329.2,1677.9,2.8,1619.1
245100803024005,2428.3,1652.3,101.9,1678.5
245100803024006,2506.5,1570.7,180.1,1676.6
245100803024007,2130.8,1556.1,315.3,1423.3
245100803024009,2175.3,1476.8,519.1,1344.0
245100803024010,2258.2,1559.8,280.3,1427.0
245100803024011,2257.8,1559.3,280.8,1426.5
245100803024012,2414.8,1592.8,202.1,1583.6
245100803024013,2413.8,1593.8,203.1,1582.6
245100803024014,2452.8,1556.3,241.6,1621.6
245100803024016,2536.5,1473.2,324.4,1705.2
245100803024017,2418.2,1586.7,442.7,1587.0
245100803024018,2374.9,1629.5,399.1,1543.6
245100803024019,2336.0,1637.6,358.4,1504.8
245100803024020,2215.9,1517.4,353.6,1384.6
245100804001000,1990.7,1407.6,438.5,1525.1
245100804001001,1831.6,1354.0,280.2,1545.7
245100804001002,1801.3,1310.7,249.9,1579.0
245100804001003,1736.0,1255.5,182.0,1643.1
245100804001004,1709.0,1227.8,154.9,1670.2
245100804001005,1670.3,1147.9,159.4,1755.4
245100804001006,1560.5,1200.7,105.8,1701.9
245100804001008,1767.1,1477.7,283.4,1426.0
245100804001009,1715.3,1529.2,335.0,1373.3
245100804001010,1653.4,1714.6,520.3,1254.3
245100804001011,1597.5,1594.7,400.5,1309.4
245100804001013,1499.2,1263.3,270.7,1745.3
245100804001014,1405.4,1587.8,526.3,1317.8
245100804001015,1287.8,1471.9,364.7,1433.2
245100804002000,1636.2,1754.1,621.8,1171.2
245100804002001,1481.8,1715.6,518.8,1189.9
245100804002002,1385.9,1622.0,514.8,1427.4
245100804002003,1364.9,1600.9,493.8,1406.4
245100804002004,1234.3,1525.0,405.8,1380.5
245100804002006,1318.7,1674.0,490.2,1231.8
245100804002007,1363.0,1769.7,664.2,1071.6
245100804002008,1415.2,1719.4,700.3,1021.2
245100804002010,1259.8,1732.2,548.4,1174.4
245100804002011,1200.5,1792.3,501.7,1112.4
245100804002012,1414.8,1747.7,715.9,1049.5
245100804002013,1270.3,1862.0,571.5,1311.8
245100804002014,1093.1,1684.8,394.2,1219.9
245100805001000,2207.0,375.3,755.4,2171.0
245100805001001,2338.2,506.6,886.7,1935.9
245100805001002,2811.6,623.7,947.9,1832.0
245100805002000,2252.0,420.3,800.4,2172.6
245100805002001,2695.2,673.6,823.4,1978.2
245100805002002,2588.1,686.8,716.3,1934.7
245100805002003,2258.2,426.5,806.6,2185.9
245100805003000,2272.9,387.0,818.6,2265.2
245100805003001,2101.6,269.9,650.0,2350.1
245100805003002,1926.4,94.7,474.9,2531.0
245100805003003,2429.5,1323.9,0.0,2211.2
245100805003006,1870.9,244.8,419.3,2416.0
245100805003007,2010.2,515.3,558.5,2272.3
245100805003008,2239.9,421.5,785.5,2230.1
245100805003009,2103.1,558.3,585.4,2233.0
245100806001000,1912.6,678.1,620.7,2224.1
245100806001001,1926.0,608.2,548.4,2302.6
245100806001002,1766.1,591.2,472.9,2416.3
245100806001003,1619.0,740.1,609.4,2233.2
245100806001004,1691.3,744.1,573.5,2173.9
245100806001005,1864.9,821.6,510.7,2111.1
245100806001006,1740.4,919.0,386.2,1986.6
245100806001007,1569.5,858.7,444.6,2038.8
245100806001008,1500.4,857.7,515.5,2109.7
245100806001009,1455.4,904.2,560.9,2155.2
245100806001010,1456.6,971.1,614.6,2222.6
245100806001011,1505.2,1017.8,568.1,2391.2
245100806002000,2142.4,974.5,270.7,2082.6
245100806002002,2367.0,1360.9,441.0,1912.2
245100806002003,2272.2,1586.1,514.6,2137.4
245100806002004,2150.4,1633.5,562.0,2184.8
245100806002005,2077.6,1240.5,533.6,2257.9
245100806002007,1978.5,1141.4,434.5,2321.4
245100806002008,2033.3,1314.9,448.7,2186.3
245100806002009,2155.9,1589.2,398.3,2140.5
245100806002010,1963.8,1241.5,518.2,2258.9
245100806002011,1883.8,1160.4,453.5,2340.4
245100806003000,1709.8,647.7,477.5,2472.7
245100806003001,1712.8,875.9,589.0,2482.7
245100806003002,1762.8,925.9,479.2,2532.8
245100806003003,1622.4,1019.1,569.3,2392.4
245100806003004,1576.0,972.6,616.0,2345.9
245100806003005,1589.0,769.8,594.2,2359.0
245100806004000,1842.6,929.6,225.7,2377.7
245100806004001,1930.7,921.8,218.0,2295.7
245100806004003,1842.3,1239.1,531.8,2494.7
245100806004004,1785.0,1062.4,355.5,2436.9
245100806004005,1701.5,1101.8,366.5,2471.9
245100806004006,1749.6,1146.3,439.0,2519.6
245100806004007,1667.5,1180.8,473.5,2433.5
245100806004009,1762.7,1274.5,485.6,2460.4
245100806004010,1848.9,1359.6,401.1,2374.6
245100806004011,1917.6,1429.0,331.5,2304.9
245100806004012,2039.8,1704.2,282.2,2255.5
245100807001000,1486.3,1289.3,582.1,2256.7
245100807001001,1549.5,1291.3,464.5,2319.9
245100807001002,1648.8,1388.5,366.3,2417.9
245100807001003,1731.0,1472.2,282.5,2436.0
245100807001004,1799.3,1803.6,213.3,2366.7
245100807001005,1921.3,1754.0,163.7,2317.2
245100807001006,1782.1,1614.7,127.3,2178.6
245100807001007,1798.6,1663.5,195.1,2246.3
245100807001008,1568.9,1577.8,322.8,2338.6
245100807001009,1627.9,1492.7,357.1,2397.0
245100807001011,1443.2,1670.5,313.7,2212.9
245100807001012,1460.3,1653.9,403.7,2217.7
245100807001013,1435.8,1301.9,606.8,2206.2
245100807001014,1646.8,1479.4,110.8,2043.3
245100807002000,1548.7,1109.0,197.6,1793.6
245100807002002,1498.4,1140.6,448.9,2044.9
245100807002003,1367.8,1010.1,296.5,1892.5
245100807002004,1239.8,1108.9,410.9,2013.2
245100807002005,1337.8,1017.3,447.2,2043.2
245100807002006,1474.7,994.2,536.2,2130.5
245100807002008,1442.8,1308.9,522.0,2213.2
245100807002009,1387.1,1130.1,558.1,2157.5
245100807002010,1339.2,1082.6,510.2,2109.5
245100807002012,1128.8,1231.7,299.9,1785.1
245100807002014,1494.7,1137.0,445.3,2041.3
245100807002015,1430.6,1227.5,272.5,1676.8
245100807002016,1315.1,1280.0,325.1,1624.1
245100807002018,1522.3,1388.4,427.9,2292.7
245100807002020,1733.3,1600.6,571.2,2503.7
245100807002021,1473.6,1771.7,608.6,2243.3
245100808001000,1278.9,1517.7,410.5,1525.1
245100808001004,1077.1,1431.9,248.2,1624.8
245100808001005,1100.7,1455.5,271.8,1450.2
245100808001007,902.0,1797.3,350.1,1294.4
245100808001008,928.5,1823.8,376.6,1320.9
245100808001009,824.0,1567.8,384.0,1522.7
245100808001010,731.9,1626.9,443.2,1500.5
245100808001014,935.3,1450.9,490.1,1706.9
245100808001016,969.4,1790.6,271.3,1215.6
245100808002000,1030.0,1608.5,201.0,1800.0
245100808002001,1245.8,1824.3,416.9,2017.2
245100808002002,1190.7,1766.6,359.1,1956.9
245100808002003,1389.8,1687.9,524.8,2159.5
245100808002004,1288.3,1645.1,459.5,2058.1
245100808002005,1390.3,1656.5,406.4,2160.1
245100808002006,1446.8,1559.4,309.2,2123.3
245100808002007,1529.8,1362.4,227.8,2041.9
245100808002008,1412.3,1244.9,345.3,2145.6
245100808002009,1326.3,1396.4,430.3,2096.3
245100808002010,1310.5,1416.7,481.7,2080.3
245100808002011,1303.4,1423.9,474.6,2073.2
245100808002013,1044.5,1552.9,498.8,1814.5
245100808002014,1049.7,1628.2,220.7,1821.1
245100808002015,947.7,1526.2,118.7,1719.1
245100808002016,985.1,1563.6,156.2,1755.1
245100808002017,1236.1,1157.0,556.3,2007.7
245100808002018,1340.3,1191.1,522.1,2091.8
245100808002019,1038.6,1347.5,641.7,1810.1
245100808002021,967.3,1714.1,306.6,1733.5
245100808002022,946.5,1525.0,117.5,1717.9
245100808002023,829.1,1644.2,347.7,1599.1
245100901001000,2447.6,1548.2,857.9,2113.4
245100901001001,2445.9,1640.7,743.2,2111.7
245100901001002,2319.0,1767.6,742.6,1984.8
245100901001003,2273.8,1759.8,697.3,1939.5
245100901001004,2326.2,1643.4,816.2,1992.0
245100901001005,2417.1,1517.7,978.8,2082.9
245100901001006,2209.2,1513.9,779.5,1875.0
245100901001007,2373.6,1481.0,746.6,1706.7
245100901001008,2993.1,1410.0,675.6,2259.5
245100901001009,2355.4,1531.8,797.5,1688.5
245100901001010,2155.3,1641.4,578.9,1821.1
245100901001011,1957.9,1443.9,629.9,1623.7
245100901001012,2211.0,1697.0,634.5,1876.8
245100901002000,2816.5,1730.4,996.1,2149.6
245100901002001,2594.0,1553.9,819.6,2403.4
245100901002002,2279.8,1645.4,911.1,1612.9
245100901002003,2325.1,1702.5,968.1,1658.3
245100901002004,2343.5,1829.7,1108.5,1676.6
245100901002005,2365.1,1855.5,1129.1,1698.2
245100901002006,2397.5,1575.4,1161.5,1730.6
245100901002008,2308.1,1798.5,1072.1,1641.2
245100901002009,2301.4,1791.8,988.0,1634.5
245100901002010,2114.6,1694.8,879.7,1447.8
245100901002011,2149.1,1729.2,914.1,1482.2
245100901002012,2155.7,1735.9,920.8,1488.8
245100901002013,2268.9,1825.0,939.9,1602.0
245100901003000,2250.4,1681.9,947.5,1583.5
245100901003001,2004.5,1487.4,769.5,1337.6
245100901003002,1792.4,1372.5,557.4,1125.5
245100901003003,2172.1,1752.2,937.2,1505.2
245100901003004,2325.2,1779.6,1045.3,1658.3
245100901003005,2028.9,1343.9,793.9,1362.0
245100901003007,2087.2,1667.3,852.3,1420.3
245100901003008,2163.1,1743.2,928.2,1496.2
245100901003009,2113.8,1693.9,878.8,1446.9
245100901003011,1622.6,1108.6,733.3,1288.4
245100901003012,1651.0,1137.0,1022.3,1316.8
245100901003013,1962.5,1542.6,727.5,1295.6
245100901004000,2045.5,1531.5,811.2,1711.3
245100901004001,2039.6,1525.7,805.3,1705.4
245100901004002,2074.8,1560.9,871.4,1740.6
